thermo2|1.62|2014-12-27 09:10:45
thermo3|-0.87|2014-12-27 09:10:57
lux|0.0|2014-12-27 09:20:15
thermo1|9.12|2014-12-27 09:20:31
thermo2|1.56|2014-12-27 09:20:45
thermo3|-0.93|2014-12-27 09:20:58
lux|0.0|2014-12-27 09:30:15
thermo1|9.06|2014-12-27 09:30:31
thermo2|1.5|2014-12-27 09:30:45
thermo3|-1.06|2014-12-27 09:30:59
lux|0.0|2014-12-27 09:40:16
thermo1|9.0|2014-12-27 09:40:31
thermo2|1.5|2014-12-27 09:40:46
thermo3|-1.0|2014-12-27 09:40:59
lux|0.0|2014-12-27 09:50:16
thermo1|8.93|2014-12-27 09:50:32
thermo2|1.5|2014-12-27 09:50:47
thermo3|-0.68|2014-12-27 09:50:59
lux|0.0|2014-12-27 10:00:16
thermo1|8.87|2014-12-27 10:00:32
thermo2|1.68|2014-12-27 10:00:47
thermo3|-0.37|2014-12-27 10:01:00
lux|0.0|2014-12-27 10:10:16
thermo1|8.75|2014-12-27 10:10:33
thermo2|1.68|2014-12-27 10:10:47
thermo3|-0.37|2014-12-27 10:11:00
lux|0.0|2014-12-27 10:20:16
thermo1|8.68|2014-12-27 10:20:33
thermo2|1.56|2014-12-27 10:20:48
thermo3|-0.87|2014-12-27 10:21:00
lux|0.0|2014-12-27 10:30:17
thermo1|8.62|2014-12-27 10:30:33
thermo2|1.37|2014-12-27 10:30:48
thermo3|-1.18|2014-12-27 10:31:01
lux|0.0|2014-12-27 10:40:17
thermo1|8.56|2014-12-27 10:40:34
thermo2|1.37|2014-12-27 10:40:49
thermo3|-1.06|2014-12-27 10:41:01
lux|0.0|2014-12-27 10:50:18
thermo1|8.5|2014-12-27 10:50:34
thermo2|1.37|2014-12-27 10:50:50
thermo3|-0.75|2014-12-27 10:51:02
lux|0.0|2014-12-27 11:00:18
thermo1|8.43|2014-12-27 11:00:35
thermo2|1.37|2014-12-27 11:00:50
thermo3|-0.68|2014-12-27 11:01:03
lux|0.0|2014-12-27 11:10:18
thermo1|8.37|2014-12-27 11:10:35
thermo2|1.25|2014-12-27 11:10:51
thermo3|-0.62|2014-12-27 11:11:03
lux|0.0|2014-12-27 11:20:19
thermo1|8.31|2014-12-27 11:20:35
thermo2|1.25|2014-12-27 11:20:51
thermo3|-0.68|2014-12-27 11:21:04
lux|8.0|2014-12-27 11:30:20
thermo1|8.25|2014-12-27 11:30:36
thermo2|1.06|2014-12-27 11:30:52
thermo3|-0.93|2014-12-27 11:31:04
lux|0.0|2014-12-27 11:40:20
thermo1|8.18|2014-12-27 11:40:36
thermo2|0.87|2014-12-27 11:40:52
thermo3|-1.18|2014-12-27 11:41:04
lux|0.0|2014-12-27 11:50:20
thermo1|8.06|2014-12-27 11:50:36
thermo2|0.81|2014-12-27 11:50:53
thermo3|-1.43|2014-12-27 11:51:04
lux|0.0|2014-12-27 12:00:21
thermo1|8.0|2014-12-27 12:00:37
thermo2|0.68|2014-12-27 12:00:53
thermo3|-1.43|2014-12-27 12:01:05
lux|0.0|2014-12-27 12:10:22
thermo1|7.93|2014-12-27 12:10:37
thermo2|0.56|2014-12-27 12:10:53
thermo3|-1.87|2014-12-27 12:11:05
lux|2.0|2014-12-27 12:20:23
